X,Y,key
207272.125347937,161864.786390754,"1636"
207252.903473315,161768.747702638,"1637"
207239.007129825,161671.558109646,"1638"
207201.732593076,161580.93884205,"1639"
207140.118526488,161505.384610264,"1634"
207006.858045709,159993.888926079,"363"
207002.883893194,160185.489219118,"1641"
207017.403349145,160086.817720827,"1640"
207056.137906602,160372.473462093,"1645"
207018.040454608,160280.977595273,"1642"
207114.422046555,160621.259247635,"1648"
207093.148692538,160665.316723747,"1649"
207011.304626296,160791.915921716,"1652"
206939.994170095,161142.013626907,"1654"
206956.303549694,161075.815917171,"1656"
206996.751682967,160989.220474005,"1657"
207008.126528529,160891.484487272,"1653"
206963.348119896,161184.467138795,"1655"
206966.871711872,161217.049185629,"1658"
207357.764683236,162655.203203547,"1622"
207374.382719484,162722.578708847,"1659"
207441.040540867,162884.443714464,"1661"
207388.205283785,162819.816487611,"1660"
207467.048211322,162924.559952666,"1662"
207526.336243581,163073.839500378,"1666"
207489.818109186,162981.323680322,"1663"
207354.173788175,163332.43589464,"1668"
207401.97924426,163251.269131242,"1670"
207490.869588144,163211.194120599,"1667"
207064.57660752,163572.967802976,"1674"
207156.407314127,163533.419360838,"1675"
207245.207518219,163490.557292842,"1676"
207308.184318944,163416.733515497,"1669"
206926.028068867,163684.593840948,"1672"
206954.970559204,163947.900612453,"1678"
206947.416232919,163882.218218604,"1679"
206935.990260311,163782.873127382,"1677"
206967.541017728,164013.096838821,"1680"
207139.793540042,164623.41743241,"1682"
207156.101213071,164529.065482364,"1684"
207175.969777064,164432.619080458,"1685"
207147.511826315,164341.391172566,"1686"
207098.10014909,164255.496903765,"1687"
207062.641145228,164162.44981987,"1688"
207024.251819328,164071.245538579,"1681"
207169.171995947,165228.650558735,"1689"
207141.589983809,165140.229921906,"1691"
207095.876622052,165062.666394978,"1692"
207106.075074101,164970.053896408,"1693"
207139.229161225,164879.805304099,"1694"
207183.988230568,164797.47080761,"1695"
207178.640317259,164710.45772404,"1683"
207048.111493422,165863.589070749,"1696"
207052.577637592,165765.335092693,"1698"
207030.446369774,165669.376923375,"1699"
207028.472521886,165572.967862765,"1700"
207067.661407543,165487.079983122,"1701"
207104.427949818,165400.057465108,"1702"
207136.053588731,165313.508392446,"1690"
207108.558150918,166304.092295088,"1703"
207106.419987149,166249.813616291,"1705"
207100.963122567,166150.058015462,"1706"
207088.27197969,166051.618770519,"1707"
207051.037258865,165961.238702011,"1697"
206953.077649176,163975.121510694,"29"
207110.178406635,166342.231091595,"1704"
207117.198665926,166425.756361546,"1708"
207329.969166949,167080.77336761,"1710"
207291.691811487,166988.458204361,"1712"
207247.775166711,166898.655249421,"1713"
207208.761906906,166807.289971988,"1714"
207165.144926777,166717.597406189,"1715"
207138.365138379,166623.66638995,"1716"
207131.699681554,166524.555234476,"1709"
207354.498038424,167147.348665078,"1711"
207573.944160703,167667.825259818,"1717"
207611.840738375,167731.399684343,"1718"
207828.969925728,168041.067257022,"1720"
207770.435865724,167980.574442596,"1722"
207716.928350739,167896.786873756,"1723"
207665.546521917,167812.036835076,"1719"
207362.252668576,167182.612610262,"722"
207545.474580332,167643.49612723,"1725"
207511.269711643,167595.903826825,"1726"
207450.989919603,167516.913480874,"1727"
207390.704488802,167441.431315452,"1728"
207374.820853121,167346.456905448,"1729"
207363.049641945,167248.071120033,"1724"
207880.404850127,168096.490036175,"1721"
207981.625981726,168213.530530528,"1731"
207939.389282385,168166.11476521,"1730"
208448.831765112,169136.345696108,"1732"
208006.395331048,168234.61877821,"732"
208121.312196663,168357.0919198,"1734"
208057.387696771,168281.033168497,"1733"
208181.232426331,168435.237312374,"1735"
208459.783179961,168945.352789382,"1737"
208410.549626683,168859.790834696,"1739"
208356.646321488,168776.438024069,"1740"
208304.877131232,168691.625071014,"1741"
208277.077381272,168599.339739792,"1742"
208242.575917721,168509.435118085,"1736"
208453.712882252,169100.789594145,"1743"
208465.781132112,169033.869737737,"1738"
209827.904558825,165886.664140189,"1021"
209810.543258746,165933.462356472,"1744"
209716.6747135,165574.197136521,"1746"
209804.859413017,165825.147916734,"1748"
209789.6345818,165733.335727359,"1749"
209761.823800088,165638.246870888,"1747"
209605.761642531,165330.291605331,"1750"
209735.425296427,165506.569668713,"1752"
209728.003229398,165423.749369746,"1753"
209651.071286115,165361.515748533,"1751"
211420.877526224,168487.513767197,"277"
211704.154608694,168926.465864852,"1755"
211666.667458889,168834.762898876,"1757"
211614.974935433,168751.225242792,"1758"
211559.034458269,168675.506839328,"1759"
211489.691182244,168608.233802208,"1760"
211433.197032395,168536.688558861,"1754"
210735.194842356,169529.496573804,"1761"
210790.994102918,169514.126303235,"1762"
210887.650524298,169488.704363721,"1763"
210984.118968504,169463.006014937,"1764"
211080.604385001,169437.299815104,"1765"
211177.01520217,169411.044151027,"1766"
211273.336884942,169384.91249049,"1767"
211363.175874448,169347.212437795,"1768"
211427.999631119,169272.208876091,"1769"
211483.387691351,169189.161559551,"1770"
211546.437377643,169112.509948511,"1771"
211630.801825453,169069.634421444,"1772"
211701.479216318,169009.740787352,"1756"
209454.340588797,164954.763553167,"1773"
209543.662532738,165189.979406125,"1775"
209507.552116726,165112.1109811,"1777"
209496.758376709,165023.537863167,"1774"
209594.723913408,165322.629149168,"1778"
209563.335331774,165277.389832292,"1776"
209791.166508893,165990.178398009,"1745"
209835.101971941,166462.446560634,"1780"
209813.651300668,166365.107199191,"1782"
209787.774449003,166269.669803211,"1783"
209777.958668385,166172.208205261,"1784"
209768.766536003,166077.265674181,"1779"
210080.579574454,166961.511590167,"1785"
210002.823211789,166910.512789677,"1787"
209944.949384225,166833.737584963,"1788"
209896.520338839,166747.455080072,"1789"
209863.237887206,166655.52746829,"1790"
209854.975602674,166560.028458874,"1781"
210142.072389381,166987.44787809,"1786"
209433.353080549,163586.362007202,"1378"
209460.773488666,163847.458921448,"1793"
209450.825662567,163749.103431419,"1795"
209432.30038974,163652.364260531,"1792"
209438.949204675,163934.117434931,"1794"
209429.967345449,164568.615179799,"1797"
209447.343397272,164471.670416654,"1799"
209423.542657396,164396.368761686,"1800"
209405.325207822,164304.584107309,"1801"
209400.312810258,164208.292468499,"1802"
209410.876323354,164114.893089508,"1803"
209418.569792455,164026.655330602,"1796"
209420.944616258,164914.015370321,"1804"
209404.776617562,164852.250927886,"1805"
209393.145250362,164755.625912572,"1806"
209397.194601729,164662.307479528,"1798"
210700.554115945,170088.48142901,"501"
210466.137355837,170104.198572465,"1808"
210524.082928778,170112.397536572,"1809"
210619.998347256,170115.752760099,"1807"
210205.120361036,167000.373804111,"1791"
210465.08308436,167077.078349806,"1811"
210372.516723156,167049.638294871,"1813"
210284.112677001,167026.660812356,"1810"
210711.181421607,167225.160358451,"1814"
210628.746810644,167175.663569461,"1816"
210547.437482507,167129.431529496,"1812"
210948.109204736,167753.502112365,"1817"
210916.668015818,167671.821021849,"1819"
210838.072300497,167613.00694568,"1820"
210765.704376646,167550.088902572,"1821"
210727.674319682,167476.718704215,"1822"
210754.244255826,167404.191469961,"1823"
210822.66799608,167331.979950523,"1824"
210797.800665229,167273.612650235,"1815"
210832.447357566,168066.905500826,"1825"
210831.940727211,168007.477715706,"1826"
210881.462207681,167931.04224876,"1827"
210932.171704215,167851.722860872,"1818"
204978.538599148,172249.566810558,"780"
205484.41735839,171565.183741738,"515"
205467.148544909,171629.071498157,"520"
207553.639649068,163165.420827349,"1664"
206289.292908026,167927.635324822,"1497"
206895.626396617,161249.112662428,"825"
203818.392655697,164387.817216187,"1296"
208047.987753087,169302.804720412,"1514"
210178.467612342,167551.259717324,"1014"
207134.09909476,160553.321309786,"1646"
203768.323521071,157223.524229623,"1260"
206971.96314261,163613.320765325,"1673"
205430.065120891,166469.666278995,"1483"
210490.03844186,170062.869143655,"1343"
205911.370782546,167241.071253606,"1454"
213556.171020858,170182.917184165,"10"
210742.495663937,168666.619958436,"1146"
214290.934929916,169657.912176983,"479"
205847.681805193,170571.146000486,"103"
210029.034013427,160703.519433488,"1028"
209144.917937249,158657.728699604,"957"
208951.549347479,162662.374736205,"5"
204448.728166286,164904.313295345,"351"
207091.911269747,160464.939060834,"1643"
205761.509658835,167086.953672691,"704"
204935.383774027,172251.098820083,"783"
207585.704167516,172574.744353282,"1162"
206976.539257069,172061.493477755,"740"
207056.674757985,160714.098764019,"1650"
213759.712790924,170716.933704738,"697"
207120.274016047,170890.710192145,"831"
203144.280528232,164354.800215901,"1293"
206961.664814994,161291.814470142,"1630"
206941.370979971,161237.228777007,"1628"
208642.209719604,159213.378999262,"971"
204548.617828376,158930.078450581,"1224"
212336.000743529,169075.266230265,"1908"
